ghe.qn,ghe.ghe_Tin,ghe.q_time[n],ghe.ghe_load[n],ghe.q_lntts[n],ghe.g_data[n],ghe.ghe_Tout[n],ghe.ghe_Tf[n],ghe.c1
-7.39018,6.94788e-310,17078400,-7.39018,-4.1753,4.5317,7.11772,6.67783,-18.7444
-7.39016,6.94788e-310,17082000,-7.39016,-4.17509,4.5318,7.11616,6.67627,-18.7641
-7.39014,6.94788e-310,17085600,-7.39014,-4.17488,4.53189,7.1146,6.67471,-18.7837
-7.39011,6.94788e-310,17089200,-7.39011,-4.17467,4.53199,7.11305,6.67316,-18.8033
-7.39009,6.94788e-310,17092800,-7.39009,-4.17446,4.53209,7.1115,6.67162,-18.8228
-7.39006,6.94788e-310,17096400,-7.39006,-4.17425,4.53219,7.10996,6.67008,-18.8422
-7.39004,6.94788e-310,17100000,-7.39004,-4.17404,4.53228,7.10842,6.66854,-18.8616
-7.39001,6.94788e-310,17103600,-7.39001,-4.17383,4.53238,7.10689,6.66701,-18.8809
-7.38999,6.94788e-310,17107200,-7.38999,-4.17362,4.53248,7.10537,6.66549,-18.9001
-7.38996,6.94788e-310,17110800,-7.38996,-4.17341,4.53258,7.10384,6.66397,-18.9193
-7.38994,6.94788e-310,17114400,-7.38994,-4.1732,4.53268,7.10233,6.66245,-18.9384
-7.38991,6.94788e-310,17118000,-7.38991,-4.17299,4.53277,7.10081,6.66094,-18.9575
-7.38989,6.94788e-310,17121600,-7.38989,-4.17277,4.53287,7.09931,6.65943,-18.9765
-7.38986,6.94788e-310,17125200,-7.38986,-4.17256,4.53297,7.09781,6.65793,-18.9954
-7.38983,6.94788e-310,17128800,-7.38983,-4.17235,4.53307,7.09631,6.65644,-19.0143
-7.38981,6.94788e-310,17132400,-7.38981,-4.17214,4.53316,7.09481,6.65494,-19.0331
-7.38978,6.94788e-310,17136000,-7.38978,-4.17193,4.53326,7.09333,6.65346,-19.0519
-7.38976,6.94788e-310,17139600,-7.38976,-4.17172,4.53336,7.09184,6.65198,-19.0706
-7.38973,6.94788e-310,17143200,-7.38973,-4.17151,4.53345,7.09036,6.6505,-19.0892
-7.38971,6.94788e-310,17146800,-7.38971,-4.1713,4.53355,7.08889,6.64903,-19.1078
-7.38968,6.94788e-310,17150400,-7.38968,-4.17109,4.53365,7.08742,6.64756,-19.1264
-7.38966,6.94788e-310,17154000,-7.38966,-4.17088,4.53375,7.08595,6.64609,-19.1448
-7.38963,6.94788e-310,17157600,-7.38963,-4.17067,4.53384,7.08449,6.64464,-19.1632
-7.38961,6.94788e-310,17161200,-7.38961,-4.17046,4.53394,7.08304,6.64318,-19.1816
-7.38958,6.94788e-310,17164800,-7.38958,-4.17026,4.53404,7.08159,6.64173,-19.1999
-7.38956,6.94788e-310,17168400,-7.38956,-4.17005,4.53414,7.08014,6.64029,-19.2181
-7.38953,6.94788e-310,17172000,-7.38953,-4.16984,4.53423,7.0787,6.63885,-19.2363
-7.38951,6.94788e-310,17175600,-7.38951,-4.16963,4.53433,7.07726,6.63741,-19.2544
-7.38948,6.94788e-310,17179200,-7.38948,-4.16942,4.53443,7.07583,6.63598,-19.2725
-7.38945,6.94788e-310,17182800,-7.38945,-4.16921,4.53452,7.0744,6.63455,-19.2905
-7.38943,6.94788e-310,17186400,-7.38943,-4.169,4.53462,7.07297,6.63313,-19.3085
-7.3894,6.94788e-310,17190000,-7.3894,-4.16879,4.53472,7.07155,6.63171,-19.3264
-7.38938,6.94788e-310,17193600,-7.38938,-4.16858,4.53482,7.07014,6.63029,-19.3443
-7.38935,6.94788e-310,17197200,-7.38935,-4.16837,4.53491,7.06873,6.62888,-19.3621
-7.38933,6.94788e-310,17200800,-7.38933,-4.16816,4.53501,7.06732,6.62748,-19.3798
-7.3893,6.94788e-310,17204400,-7.3893,-4.16795,4.53511,7.06591,6.62608,-19.3975
-7.38928,6.94788e-310,17208000,-7.38928,-4.16774,4.5352,7.06452,6.62468,-19.4151
-7.38925,6.94788e-310,17211600,-7.38925,-4.16753,4.5353,7.06312,6.62328,-19.4327
-7.38922,6.94788e-310,17215200,-7.38922,-4.16732,4.5354,7.06173,6.6219,-19.4503
-7.3892,6.94788e-310,17218800,-7.3892,-4.16711,4.5355,7.06034,6.62051,-19.4677
-7.38917,6.94788e-310,17222400,-7.38917,-4.1669,4.53559,7.05896,6.61913,-19.4852
-7.38915,6.94788e-310,17226000,-7.38915,-4.1667,4.53569,7.05758,6.61775,-19.5026
-7.38912,6.94788e-310,17229600,-7.38912,-4.16649,4.53579,7.05621,6.61638,-19.5199
-7.3891,6.94788e-310,17233200,-7.3891,-4.16628,4.53588,7.05484,6.61501,-19.5372
-7.38907,6.94788e-310,17236800,-7.38907,-4.16607,4.53598,7.05347,6.61365,-19.5544
-7.38904,6.94788e-310,17240400,-7.38904,-4.16586,4.53608,7.05211,6.61229,-19.5716
-7.38902,6.94788e-310,17244000,-7.38902,-4.16565,4.53617,7.05075,6.61093,-19.5887
-7.38899,6.94788e-310,17247600,-7.38899,-4.16544,4.53627,7.0494,6.60958,-19.6058
-7.38897,6.94788e-310,17251200,-7.38897,-4.16523,4.53637,7.04805,6.60823,-19.6228
-7.38894,6.94788e-310,17254800,-7.38894,-4.16503,4.53646,7.0467,6.60689,-19.6397
-7.38892,6.94788e-310,17258400,-7.38892,-4.16482,4.53656,7.04536,6.60555,-19.6567
-7.38889,6.94788e-310,17262000,-7.38889,-4.16461,4.53666,7.04402,6.60421,-19.6735
-7.38887,6.94788e-310,17265600,-7.38887,-4.1644,4.53675,7.04269,6.60288,-19.6904
-7.38884,6.94788e-310,17269200,-7.38884,-4.16419,4.53685,7.04136,6.60155,-19.7072
-7.38881,6.94788e-310,17272800,-7.38881,-4.16398,4.53695,7.04003,6.60022,-19.7239
-7.38879,6.94788e-310,17276400,-7.38879,-4.16377,4.53704,7.03871,6.5989,-19.7406
-7.38876,6.94788e-310,17280000,-7.38876,-4.16357,4.53714,7.03739,6.59759,-19.7572
-7.38874,6.94788e-310,17283600,-7.38874,-4.16336,4.53724,7.03608,6.59627,-19.7738
-7.38871,6.94788e-310,17287200,-7.38871,-4.16315,4.53733,7.03477,6.59496,-19.7903
-7.38869,6.94788e-310,17290800,-7.38869,-4.16294,4.53743,7.03346,6.59366,-19.8068
-7.38866,6.94788e-310,17294400,-7.38866,-4.16273,4.53753,7.03216,6.59235,-19.8233
-7.38863,6.94788e-310,17298000,-7.38863,-4.16252,4.53762,7.03086,6.59106,-19.8396
-7.38861,6.94788e-310,17301600,-7.38861,-4.16232,4.53772,7.02956,6.58976,-19.856
-7.38858,6.94788e-310,17305200,-7.38858,-4.16211,4.53782,7.02827,6.58847,-19.8723
-7.38856,6.94788e-310,17308800,-7.38856,-4.1619,4.53791,7.02698,6.58718,-19.8886
-7.38853,6.94788e-310,17312400,-7.38853,-4.16169,4.53801,7.02569,6.5859,-19.9048
-7.38851,6.94788e-310,17316000,-7.38851,-4.16148,4.53811,7.02441,6.58462,-19.9209
-7.38848,6.94788e-310,17319600,-7.38848,-4.16128,4.5382,7.02313,6.58334,-19.9371
-7.38845,6.94788e-310,17323200,-7.38845,-4.16107,4.5383,7.02186,6.58207,-19.9531
-7.38843,6.94788e-310,17326800,-7.38843,-4.16086,4.53839,7.02059,6.5808,-19.9692
-7.3884,6.94788e-310,17330400,-7.3884,-4.16065,4.53849,7.01932,6.57953,-19.9852
-7.38838,6.94788e-310,17334000,-7.38838,-4.16045,4.53859,7.01805,6.57827,-20.0011
-7.38835,6.94788e-310,17337600,-7.38835,-4.16024,4.53868,7.01679,6.57701,-20.017
-7.38833,6.94788e-310,17341200,-7.38833,-4.16003,4.53878,7.01554,6.57576,-20.0329
-7.3883,6.94788e-310,17344800,-7.3883,-4.15982,4.53888,7.01428,6.5745,-20.0487
-7.38827,6.94788e-310,17348400,-7.38827,-4.15962,4.53897,7.01303,6.57326,-20.0644
-7.38825,6.94788e-310,17352000,-7.38825,-4.15941,4.53907,7.01179,6.57201,-20.0802
-7.38822,6.94788e-310,17355600,-7.38822,-4.1592,4.53916,7.01054,6.57077,-20.0959
-7.3882,6.94788e-310,17359200,-7.3882,-4.15899,4.53926,7.0093,6.56953,-20.1115
-7.38817,6.94788e-310,17362800,-7.38817,-4.15879,4.53936,7.00807,6.5683,-20.1271
-7.38815,6.94788e-310,17366400,-7.38815,-4.15858,4.53945,7.00684,6.56707,-20.1426
-7.38812,6.94788e-310,17370000,-7.38812,-4.15837,4.53955,7.00561,6.56584,-20.1582
-7.38809,6.94788e-310,17373600,-7.38809,-4.15816,4.53965,7.00438,6.56461,-20.1736
-7.38807,6.94788e-310,17377200,-7.38807,-4.15796,4.53974,7.00316,6.56339,-20.1891
-7.38804,6.94788e-310,17380800,-7.38804,-4.15775,4.53984,7.00194,6.56217,-20.2044
-7.38802,6.94788e-310,17384400,-7.38802,-4.15754,4.53993,7.00072,6.56096,-20.2198
-7.38799,6.94788e-310,17388000,-7.38799,-4.15734,4.54003,6.99951,6.55975,-20.2351
-7.38797,6.94788e-310,17391600,-7.38797,-4.15713,4.54013,6.9983,6.55854,-20.2503
-7.38794,6.94788e-310,17395200,-7.38794,-4.15692,4.54022,6.99709,6.55733,-20.2656
-7.38792,6.94788e-310,17398800,-7.38792,-4.15671,4.54032,6.99589,6.55613,-20.2808
-7.38789,6.94788e-310,17402400,-7.38789,-4.15651,4.54041,6.99469,6.55493,-20.2959
-7.38786,6.94788e-310,17406000,-7.38786,-4.1563,4.54051,6.99349,6.55374,-20.311
-7.38784,6.94788e-310,17409600,-7.38784,-4.15609,4.5406,6.9923,6.55255,-20.3261
-7.38781,6.94788e-310,17413200,-7.38781,-4.15589,4.5407,6.99111,6.55136,-20.3411
-7.38779,6.94788e-310,17416800,-7.38779,-4.15568,4.5408,6.98992,6.55017,-20.3561
-7.38776,6.94788e-310,17420400,-7.38776,-4.15547,4.54089,6.98874,6.54899,-20.371
-7.38774,6.94788e-310,17424000,-7.38774,-4.15527,4.54099,6.98755,6.54781,-20.3859
-7.38771,6.94788e-310,17427600,-7.38771,-4.15506,4.54108,6.98638,6.54663,-20.4008
-7.38769,6.94788e-310,17431200,-7.38769,-4.15485,4.54118,6.9852,6.54546,-20.4156
-7.38766,6.94788e-310,17434800,-7.38766,-4.15465,4.54128,6.98403,6.54429,-20.4304
-7.38763,6.94788e-310,17438400,-7.38763,-4.15444,4.54137,6.98286,6.54312,-20.4451
-7.38761,6.94788e-310,17442000,-7.38761,-4.15423,4.54147,6.9817,6.54196,-20.4598
-7.3876,6.94788e-310,17445600,-7.3876,-4.15403,4.54156,6.98053,6.5408,-20.4744
-7.38758,6.94788e-310,17449200,-7.38758,-4.15382,4.54166,6.97938,6.53964,-20.4889
-7.38758,6.94788e-310,17452800,-7.38758,-4.15362,4.54175,6.97823,6.53849,-20.5034
-7.38757,6.94788e-310,17456400,-7.38757,-4.15341,4.54185,6.97708,6.53734,-20.5178
-7.38756,6.94788e-310,17460000,-7.38756,-4.1532,4.54195,6.97594,6.5362,-20.5322
-7.38754,6.94788e-310,17463600,-7.38754,-4.153,4.54204,6.9748,6.53507,-20.5466
-7.38752,6.94788e-310,17467200,-7.38752,-4.15279,4.54214,6.97367,6.53393,-20.5609
-7.3875,6.94788e-310,17470800,-7.3875,-4.15258,4.54223,6.97254,6.5328,-20.5752
-7.38748,6.94788e-310,17474400,-7.38748,-4.15238,4.54233,6.97141,6.53168,-20.5894
-7.38745,6.94788e-310,17478000,-7.38745,-4.15217,4.54242,6.97028,6.53055,-20.6036
-7.38742,6.94788e-310,17481600,-7.38742,-4.15197,4.54252,6.96916,6.52943,-20.6178
-7.3874,6.94788e-310,17485200,-7.3874,-4.15176,4.54261,6.96804,6.52832,-20.6319
-7.38737,6.94788e-310,17488800,-7.38737,-4.15156,4.54271,6.96692,6.5272,-20.646
-7.38735,6.94788e-310,17492400,-7.38735,-4.15135,4.54281,6.96581,6.52609,-20.6601
-7.38732,6.94788e-310,17496000,-7.38732,-4.15114,4.5429,6.9647,6.52498,-20.6741
-7.3873,6.94788e-310,17499600,-7.3873,-4.15094,4.543,6.96359,6.52387,-20.6881
-7.38727,6.94788e-310,17503200,-7.38727,-4.15073,4.54309,6.96249,6.52277,-20.702
-7.38725,6.94788e-310,17506800,-7.38725,-4.15053,4.54319,6.96138,6.52167,-20.7159
-7.38723,6.94788e-310,17510400,-7.38723,-4.15032,4.54328,6.96028,6.52057,-20.7298
-7.3872,6.94788e-310,17514000,-7.3872,-4.15012,4.54338,6.95919,6.51947,-20.7436
-7.38718,6.94788e-310,17517600,-7.38718,-4.14991,4.54347,6.95809,6.51838,-20.7574
-7.38715,6.94788e-310,17521200,-7.38715,-4.1497,4.54357,6.957,6.51729,-20.7712
-7.38713,6.94788e-310,17524800,-7.38713,-4.1495,4.54366,6.95591,6.5162,-20.7849
-7.3871,6.94788e-310,17528400,-7.3871,-4.14929,4.54376,6.95483,6.51512,-20.7986
-7.38708,6.94788e-310,17532000,-7.38708,-4.14909,4.54385,6.95375,6.51404,-20.8123
-7.38705,6.94788e-310,17535600,-7.38705,-4.14888,4.54395,6.95267,6.51296,-20.8259
-7.38703,6.94788e-310,17539200,-7.38703,-4.14868,4.54404,6.95159,6.51188,-20.8395
-7.387,6.94788e-310,17542800,-7.387,-4.14847,4.54414,6.95051,6.51081,-20.8531
-7.38698,6.94788e-310,17546400,-7.38698,-4.14827,4.54423,6.94944,6.50974,-20.8666
-7.38696,6.94788e-310,17550000,-7.38696,-4.14806,4.54433,6.94837,6.50867,-20.8801
-7.38693,6.94788e-310,17553600,-7.38693,-4.14786,4.54442,6.9473,6.50761,-20.8936
-7.38691,6.94788e-310,17557200,-7.38691,-4.14765,4.54452,6.94624,6.50654,-20.907
-7.38688,6.94788e-310,17560800,-7.38688,-4.14745,4.54461,6.94518,6.50548,-20.9204
-7.38686,6.94788e-310,17564400,-7.38686,-4.14724,4.54471,6.94412,6.50443,-20.9338
-7.38683,6.94788e-310,17568000,-7.38683,-4.14704,4.5448,6.94306,6.50337,-20.9471
-7.38681,6.94788e-310,17571600,-7.38681,-4.14683,4.5449,6.94201,6.50232,-20.9604
-7.38678,6.94788e-310,17575200,-7.38678,-4.14663,4.54499,6.94096,6.50127,-20.9737
-7.38676,6.94788e-310,17578800,-7.38676,-4.14642,4.54509,6.93991,6.50022,-20.9869
-7.38673,6.94788e-310,17582400,-7.38673,-4.14622,4.54518,6.93886,6.49918,-21.0001
-7.38671,6.94788e-310,17586000,-7.38671,-4.14601,4.54528,6.93782,6.49814,-21.0133
-7.38669,6.94788e-310,17589600,-7.38669,-4.14581,4.54537,6.93678,6.4971,-21.0264
-7.38666,6.94788e-310,17593200,-7.38666,-4.1456,4.54547,6.93574,6.49606,-21.0396
-7.38664,6.94788e-310,17596800,-7.38664,-4.1454,4.54556,6.9347,6.49502,-21.0526
-7.38661,6.94788e-310,17600400,-7.38661,-4.14519,4.54566,6.93367,6.49399,-21.0657
-7.38659,6.94788e-310,17604000,-7.38659,-4.14499,4.54575,6.93264,6.49296,-21.0787
-7.38657,6.94788e-310,17607600,-7.38657,-4.14479,4.54585,6.93161,6.49194,-21.0916
-7.38655,6.94788e-310,17611200,-7.38655,-4.14458,4.54594,6.93059,6.49091,-21.1045
-7.38653,6.94788e-310,17614800,-7.38653,-4.14438,4.54604,6.92957,6.48989,-21.1174
-7.38651,6.94788e-310,17618400,-7.38651,-4.14417,4.54613,6.92855,6.48887,-21.1303
-7.3865,6.94788e-310,17622000,-7.3865,-4.14397,4.54623,6.92753,6.48786,-21.1431
-7.38647,6.94788e-310,17625600,-7.38647,-4.14376,4.54632,6.92652,6.48685,-21.1559
-7.38645,6.94788e-310,17629200,-7.38645,-4.14356,4.54642,6.92551,6.48584,-21.1686
-7.38643,6.94788e-310,17632800,-7.38643,-4.14335,4.54651,6.9245,6.48483,-21.1813
-7.3864,6.94788e-310,17636400,-7.3864,-4.14315,4.54661,6.9235,6.48383,-21.194
-7.38638,6.94788e-310,17640000,-7.38638,-4.14295,4.5467,6.92249,6.48283,-21.2067
-7.38636,6.94788e-310,17643600,-7.38636,-4.14274,4.5468,6.92149,6.48183,-21.2193
-7.38633,6.94788e-310,17647200,-7.38633,-4.14254,4.54689,6.9205,6.48083,-21.2319
-7.38631,6.94788e-310,17650800,-7.38631,-4.14233,4.54698,6.9195,6.47984,-21.2445
-7.38628,6.94788e-310,17654400,-7.38628,-4.14213,4.54708,6.91851,6.47885,-21.257
-7.38626,6.94788e-310,17658000,-7.38626,-4.14193,4.54717,6.91752,6.47786,-21.2695
-7.38624,6.94788e-310,17661600,-7.38624,-4.14172,4.54727,6.91653,6.47687,-21.282
-7.38621,6.94788e-310,17665200,-7.38621,-4.14152,4.54736,6.91554,6.47588,-21.2945
-7.38619,6.94788e-310,17668800,-7.38619,-4.14132,4.54746,6.91456,6.4749,-21.3069
-7.38616,6.94788e-310,17672400,-7.38616,-4.14111,4.54755,6.91357,6.47392,-21.3193
-7.38614,6.94788e-310,17676000,-7.38614,-4.14091,4.54765,6.9126,6.47294,-21.3316
-7.38612,6.94788e-310,17679600,-7.38612,-4.1407,4.54774,6.91162,6.47197,-21.344
-7.38609,6.94788e-310,17683200,-7.38609,-4.1405,4.54784,6.91064,6.47099,-21.3563
-7.38607,6.94788e-310,17686800,-7.38607,-4.1403,4.54793,6.90967,6.47002,-21.3686
-7.38605,6.94788e-310,17690400,-7.38605,-4.14009,4.54802,6.9087,6.46905,-21.3808
-7.38602,6.94788e-310,17694000,-7.38602,-4.13989,4.54812,6.90773,6.46809,-21.393
-7.386,6.94788e-310,17697600,-7.386,-4.13969,4.54821,6.90677,6.46712,-21.4052
-7.38597,6.94788e-310,17701200,-7.38597,-4.13948,4.54831,6.9058,6.46616,-21.4174
-7.38595,6.94788e-310,17704800,-7.38595,-4.13928,4.5484,6.90484,6.4652,-21.4295
-7.38593,6.94788e-310,17708400,-7.38593,-4.13908,4.5485,6.90388,6.46424,-21.4416
-7.3859,6.94788e-310,17712000,-7.3859,-4.13887,4.54859,6.90292,6.46329,-21.4537
-7.38588,6.94788e-310,17715600,-7.38588,-4.13867,4.54868,6.90197,6.46233,-21.4658
-7.38586,6.94788e-310,17719200,-7.38586,-4.13847,4.54878,6.90102,6.46138,-21.4778
-7.38583,6.94788e-310,17722800,-7.38583,-4.13826,4.54887,6.90007,6.46043,-21.4898
-7.38581,6.94788e-310,17726400,-7.38581,-4.13806,4.54897,6.89912,6.45949,-21.5018
-7.38578,6.94788e-310,17730000,-7.38578,-4.13786,4.54906,6.89817,6.45854,-21.5137
-7.38576,6.94788e-310,17733600,-7.38576,-4.13765,4.54916,6.89723,6.4576,-21.5257
-7.38574,6.94788e-310,17737200,-7.38574,-4.13745,4.54925,6.89628,6.45666,-21.5376
-7.38571,6.94788e-310,17740800,-7.38571,-4.13725,4.54934,6.89534,6.45572,-21.5494
-7.38569,6.94788e-310,17744400,-7.38569,-4.13705,4.54944,6.89441,6.45478,-21.5613
-7.38567,6.94788e-310,17748000,-7.38567,-4.13684,4.54953,6.89347,6.45385,-21.5731
-7.38564,6.94788e-310,17751600,-7.38564,-4.13664,4.54963,6.89254,6.45291,-21.5849
-7.38562,6.94788e-310,17755200,-7.38562,-4.13644,4.54972,6.8916,6.45198,-21.5966
-7.3856,6.94788e-310,17758800,-7.3856,-4.13623,4.54981,6.89067,6.45106,-21.6084
-7.38557,6.94788e-310,17762400,-7.38557,-4.13603,4.54991,6.88975,6.45013,-21.6201
-7.38555,6.94788e-310,17766000,-7.38555,-4.13583,4.55,6.88882,6.44921,-21.6318
-7.38553,6.94788e-310,17769600,-7.38553,-4.13563,4.5501,6.8879,6.44828,-21.6434
-7.3855,6.94788e-310,17773200,-7.3855,-4.13542,4.55019,6.88698,6.44736,-21.6551
-7.38548,6.94788e-310,17776800,-7.38548,-4.13522,4.55028,6.88606,6.44645,-21.6667
-7.38546,6.94788e-310,17780400,-7.38546,-4.13502,4.55038,6.88514,6.44553,-21.6783
-7.38543,6.94788e-310,17784000,-7.38543,-4.13482,4.55047,6.88423,6.44462,-21.6898
-7.38541,6.94788e-310,17787600,-7.38541,-4.13461,4.55056,6.88331,6.4437,-21.7013
-7.38539,6.94788e-310,17791200,-7.38539,-4.13441,4.55066,6.8824,6.44279,-21.7129
-7.38536,6.94788e-310,17794800,-7.38536,-4.13421,4.55075,6.88149,6.44189,-21.7243
-7.38534,6.94788e-310,17798400,-7.38534,-4.13401,4.55085,6.88058,6.44098,-21.7358
-7.38532,6.94788e-310,17802000,-7.38532,-4.1338,4.55094,6.87968,6.44008,-21.7472
-7.38529,6.94788e-310,17805600,-7.38529,-4.1336,4.55103,6.87878,6.43917,-21.7586
-7.38527,6.94788e-310,17809200,-7.38527,-4.1334,4.55113,6.87787,6.43827,-21.77
-7.38525,6.94788e-310,17812800,-7.38525,-4.1332,4.55122,6.87697,6.43738,-21.7814
-7.38522,6.94788e-310,17816400,-7.38522,-4.133,4.55131,6.87608,6.43648,-21.7927
-7.3852,6.94788e-310,17820000,-7.3852,-4.13279,4.55141,6.87518,6.43559,-21.804
-7.38518,6.94788e-310,17823600,-7.38518,-4.13259,4.5515,6.87429,6.43469,-21.8153
-7.38515,6.94788e-310,17827200,-7.38515,-4.13239,4.5516,6.8734,6.4338,-21.8266
-7.38513,6.94788e-310,17830800,-7.38513,-4.13219,4.55169,6.87251,6.43291,-21.8378
-7.38511,6.94788e-310,17834400,-7.38511,-4.13199,4.55178,6.87162,6.43203,-21.849
-7.38509,6.94788e-310,17838000,-7.38509,-4.13178,4.55188,6.87073,6.43114,-21.8602
-7.38506,6.94788e-310,17841600,-7.38506,-4.13158,4.55197,6.86985,6.43026,-21.8714
-7.38504,6.94788e-310,17845200,-7.38504,-4.13138,4.55206,6.86897,6.42938,-21.8825
-7.38502,6.94788e-310,17848800,-7.38502,-4.13118,4.55216,6.86809,6.4285,-21.8936
-7.38499,6.94788e-310,17852400,-7.38499,-4.13098,4.55225,6.86721,6.42762,-21.9047
-7.38497,6.94788e-310,17856000,-7.38497,-4.13078,4.55234,6.86633,6.42675,-21.9158
-7.38495,6.94788e-310,17859600,-7.38495,-4.13057,4.55244,6.86546,6.42587,-21.9268
-7.38493,6.94788e-310,17863200,-7.38493,-4.13037,4.55253,6.86458,6.425,-21.9379
-7.3849,6.94788e-310,17866800,-7.3849,-4.13017,4.55262,6.86371,6.42413,-21.9489
-7.38488,6.94788e-310,17870400,-7.38488,-4.12997,4.55272,6.86284,6.42327,-21.9598
-7.38486,6.94788e-310,17874000,-7.38486,-4.12977,4.55281,6.86197,6.4224,-21.9708
-7.38483,6.94788e-310,17877600,-7.38483,-4.12957,4.55291,6.86111,6.42154,-21.9817
-7.38481,6.94788e-310,17881200,-7.38481,-4.12937,4.553,6.86024,6.42067,-21.9926
-7.38479,6.94788e-310,17884800,-7.38479,-4.12916,4.55309,6.85938,6.41981,-22.0035
-7.38477,6.94788e-310,17888400,-7.38477,-4.12896,4.55319,6.85852,6.41895,-22.0144
-7.38474,6.94788e-310,17892000,-7.38474,-4.12876,4.55328,6.85766,6.4181,-22.0252
-7.38472,6.94788e-310,17895600,-7.38472,-4.12856,4.55337,6.85681,6.41724,-22.036
-7.3847,6.94788e-310,17899200,-7.3847,-4.12836,4.55346,6.85595,6.41639,-22.0468
-7.38467,6.94788e-310,17902800,-7.38467,-4.12816,4.55356,6.8551,6.41554,-22.0576
-7.38465,6.94788e-310,17906400,-7.38465,-4.12796,4.55365,6.85425,6.41469,-22.0684
-7.38463,6.94788e-310,17910000,-7.38463,-4.12776,4.55374,6.8534,6.41384,-22.0791
-7.38461,6.94788e-310,17913600,-7.38461,-4.12756,4.55384,6.85255,6.41299,-22.0898
-7.38458,6.94788e-310,17917200,-7.38458,-4.12735,4.55393,6.85171,6.41215,-22.1005
-7.38456,6.94788e-310,17920800,-7.38456,-4.12715,4.55402,6.85086,6.4113,-22.1111
-7.38454,6.94788e-310,17924400,-7.38454,-4.12695,4.55412,6.85002,6.41046,-22.1218
-7.38452,6.94788e-310,17928000,-7.38452,-4.12675,4.55421,6.84918,6.40962,-22.1324
-7.38449,6.94788e-310,17931600,-7.38449,-4.12655,4.5543,6.84834,6.40879,-22.143
-7.38447,6.94788e-310,17935200,-7.38447,-4.12635,4.5544,6.8475,6.40795,-22.1536
-7.38445,6.94788e-310,17938800,-7.38445,-4.12615,4.55449,6.84667,6.40712,-22.1641
-7.38443,6.94788e-310,17942400,-7.38443,-4.12595,4.55458,6.84583,6.40628,-22.1747
-7.38441,6.94788e-310,17946000,-7.38441,-4.12575,4.55468,6.845,6.40545,-22.1852
-7.38438,6.94788e-310,17949600,-7.38438,-4.12555,4.55477,6.84417,6.40462,-22.1957
-7.38436,6.94788e-310,17953200,-7.38436,-4.12535,4.55486,6.84334,6.40379,-22.2061
-7.38434,6.94788e-310,17956800,-7.38434,-4.12515,4.55495,6.84251,6.40297,-22.2166
-7.38432,6.94788e-310,17960400,-7.38432,-4.12495,4.55505,6.84169,6.40214,-22.227
-7.38429,6.94788e-310,17964000,-7.38429,-4.12475,4.55514,6.84086,6.40132,-22.2374
-7.38427,6.94788e-310,17967600,-7.38427,-4.12455,4.55523,6.84004,6.4005,-22.2478
-7.38425,6.94788e-310,17971200,-7.38425,-4.12435,4.55533,6.83922,6.39968,-22.2582
-7.38423,6.94788e-310,17974800,-7.38423,-4.12415,4.55542,6.8384,6.39886,-22.2685
-7.3842,6.94788e-310,17978400,-7.3842,-4.12394,4.55551,6.83758,6.39805,-22.2788
-7.38418,6.94788e-310,17982000,-7.38418,-4.12374,4.5556,6.83677,6.39723,-22.2891
-7.38416,6.94788e-310,17985600,-7.38416,-4.12354,4.5557,6.83596,6.39642,-22.2994
-7.38414,6.94788e-310,17989200,-7.38414,-4.12334,4.55579,6.83514,6.39561,-22.3097
-7.38412,6.94788e-310,17992800,-7.38412,-4.12314,4.55588,6.83433,6.3948,-22.3199
-7.38409,6.94788e-310,17996400,-7.38409,-4.12294,4.55598,6.83352,6.39399,-22.3301
-7.38407,6.94788e-310,18000000,-7.38407,-4.12274,4.55607,6.83272,6.39319,-22.3403
-7.38405,6.94788e-310,18003600,-7.38405,-4.12254,4.55616,6.83191,6.39238,-22.3505
-7.38403,6.94788e-310,18007200,-7.38403,-4.12234,4.55625,6.83111,6.39158,-22.3607
-7.38401,6.94788e-310,18010800,-7.38401,-4.12214,4.55635,6.8303,6.39078,-22.3708
-7.38398,6.94788e-310,18014400,-7.38398,-4.12194,4.55644,6.8295,6.38998,-22.3809
-7.38396,6.94788e-310,18018000,-7.38396,-4.12174,4.55653,6.8287,6.38918,-22.391
-7.38394,6.94788e-310,18021600,-7.38394,-4.12154,4.55662,6.8279,6.38838,-22.4011
-7.38392,6.94788e-310,18025200,-7.38392,-4.12135,4.55672,6.82711,6.38759,-22.4112
-7.3839,6.94788e-310,18028800,-7.3839,-4.12115,4.55681,6.82631,6.38679,-22.4212
-7.38387,6.94788e-310,18032400,-7.38387,-4.12095,4.5569,6.82552,6.386,-22.4312
-7.38385,6.94788e-310,18036000,-7.38385,-4.12075,4.557,6.82473,6.38521,-22.4412
-7.38383,6.94788e-310,18039600,-7.38383,-4.12055,4.55709,6.82394,6.38442,-22.4512
-7.38381,6.94788e-310,18043200,-7.38381,-4.12035,4.55718,6.82315,6.38364,-22.4612
-7.38379,6.94788e-310,18046800,-7.38379,-4.12015,4.55727,6.82236,6.38285,-22.4711
-7.38377,6.94788e-310,18050400,-7.38377,-4.11995,4.55737,6.82158,6.38207,-22.481
-7.38374,6.94788e-310,18054000,-7.38374,-4.11975,4.55746,6.82079,6.38128,-22.4909
-7.38372,6.94788e-310,18057600,-7.38372,-4.11955,4.55755,6.82001,6.3805,-22.5008
