n,GHE Load,ghe_Tin/HP_Tout,ghe_Tout/HP_Tin,bldgload
7601,-7.40552,6.61004,7.49165,1000
7602,-7.40551,6.60838,7.48999,1000
7603,-7.40549,6.60673,7.48834,1000
7604,-7.40548,6.60509,7.48669,1000
7605,-7.40546,6.60345,7.48505,1000
7606,-7.40545,6.60182,7.48342,1000
7607,-7.40543,6.60019,7.48179,1000
7608,-7.40541,6.59858,7.48017,1000
7609,-7.4054,6.59696,7.47856,1000
7610,-7.40538,6.59536,7.47695,1000
7611,-7.40536,6.59376,7.47535,1000
7612,-7.40535,6.59217,7.47375,1000
7613,-7.40533,6.59058,7.47217,1000
7614,-7.40531,6.589,7.47058,1000
7615,-7.4053,6.58742,7.46901,1000
7616,-7.40528,6.58586,7.46744,1000
7617,-7.40526,6.58429,7.46587,1000
7618,-7.40525,6.58274,7.46431,1000
7619,-7.40523,6.58119,7.46276,1000
7620,-7.40521,6.57964,7.46121,1000
7621,-7.40519,6.5781,7.45967,1000
7622,-7.40518,6.57657,7.45814,1000
7623,-7.40516,6.57504,7.45661,1000
7624,-7.40514,6.57352,7.45509,1000
7625,-7.40512,6.57201,7.45357,1000
7626,-7.40511,6.5705,7.45206,1000
7627,-7.40509,6.56899,7.45055,1000
7628,-7.40507,6.56749,7.44905,1000
7629,-7.40505,6.566,7.44755,1000
7630,-7.40503,6.56451,7.44606,1000
7631,-7.40502,6.56303,7.44458,1000
7632,-7.405,6.56155,7.4431,1000
7633,-7.40498,6.56008,7.44163,1000
7634,-7.40496,6.55862,7.44016,1000
7635,-7.40494,6.55715,7.43869,1000
7636,-7.40492,6.5557,7.43724,1000
7637,-7.4049,6.55425,7.43578,1000
7638,-7.40489,6.5528,7.43434,1000
7639,-7.40487,6.55136,7.4329,1000
7640,-7.40485,6.54993,7.43146,1000
7641,-7.40483,6.5485,7.43003,1000
7642,-7.40481,6.54707,7.4286,1000
7643,-7.40479,6.54566,7.42718,1000
7644,-7.40477,6.54424,7.42576,1000
7645,-7.40475,6.54283,7.42435,1000
7646,-7.40473,6.54143,7.42294,1000
7647,-7.40472,6.54003,7.42154,1000
7648,-7.4047,6.53863,7.42014,1000
7649,-7.40468,6.53724,7.41875,1000
7650,-7.40466,6.53586,7.41736,1000
7651,-7.40464,6.53448,7.41598,1000
7652,-7.40462,6.5331,7.4146,1000
7653,-7.4046,6.53173,7.41323,1000
7654,-7.40458,6.53037,7.41186,1000
7655,-7.40456,6.529,7.4105,1000
7656,-7.40454,6.52765,7.40914,1000
7657,-7.40452,6.52629,7.40779,1000
7658,-7.4045,6.52495,7.40644,1000
7659,-7.40448,6.5236,7.40509,1000
7660,-7.40445,6.52227,7.40375,1000
7661,-7.40443,6.52093,7.40241,1000
7662,-7.40441,6.5196,7.40108,1000
7663,-7.40438,6.51827,7.39975,1000
7664,-7.40436,6.51695,7.39842,1000
7665,-7.40433,6.51563,7.3971,1000
7666,-7.40431,6.51432,7.39578,1000
7667,-7.40429,6.51301,7.39447,1000
7668,-7.40427,6.5117,7.39316,1000
7669,-7.40425,6.5104,7.39186,1000
7670,-7.40423,6.5091,7.39056,1000
7671,-7.40421,6.50781,7.38926,1000
7672,-7.40419,6.50652,7.38797,1000
7673,-7.40417,6.50523,7.38668,1000
7674,-7.40415,6.50395,7.3854,1000
7675,-7.40413,6.50268,7.38412,1000
7676,-7.40411,6.50141,7.38285,1000
7677,-7.40409,6.50014,7.38158,1000
7678,-7.40407,6.49887,7.38031,1000
7679,-7.40405,6.49761,7.37905,1000
7680,-7.40403,6.49636,7.37779,1000
7681,-7.40401,6.49511,7.37654,1000
7682,-7.40399,6.49386,7.37529,1000
7683,-7.40397,6.49261,7.37404,1000
7684,-7.40395,6.49137,7.3728,1000
7685,-7.40393,6.49014,7.37156,1000
7686,-7.40391,6.48891,7.37032,1000
7687,-7.40389,6.48768,7.36909,1000
7688,-7.40387,6.48645,7.36787,1000
7689,-7.40385,6.48523,7.36664,1000
7690,-7.40383,6.48402,7.36543,1000
7691,-7.40381,6.48281,7.36421,1000
7692,-7.40379,6.4816,7.363,1000
7693,-7.40377,6.48039,7.36179,1000
7694,-7.40374,6.47919,7.36059,1000
7695,-7.40372,6.47799,7.35939,1000
7696,-7.4037,6.4768,7.35819,1000
7697,-7.40368,6.47561,7.357,1000
7698,-7.40366,6.47442,7.35581,1000
7699,-7.40364,6.47324,7.35463,1000
7700,-7.40362,6.47206,7.35344,1000
7701,-7.4036,6.47088,7.35227,1000
7702,-7.40358,6.46971,7.35109,1000
7703,-7.40356,6.46854,7.34992,1000
7704,-7.40354,6.46738,7.34875,1000
7705,-7.40352,6.46622,7.34759,1000
7706,-7.4035,6.46506,7.34643,1000
7707,-7.40348,6.46391,7.34527,1000
7708,-7.40346,6.46276,7.34412,1000
7709,-7.40344,6.46161,7.34297,1000
7710,-7.40342,6.46046,7.34182,1000
7711,-7.40339,6.45932,7.34068,1000
7712,-7.40337,6.45819,7.33954,1000
7713,-7.40335,6.45705,7.3384,1000
7714,-7.40333,6.45592,7.33727,1000
7715,-7.40331,6.4548,7.33614,1000
7716,-7.40329,6.45367,7.33502,1000
7717,-7.40327,6.45255,7.33389,1000
7718,-7.40325,6.45144,7.33278,1000
7719,-7.40323,6.45032,7.33166,1000
7720,-7.40321,6.44921,7.33055,1000
7721,-7.40319,6.4481,7.32944,1000
7722,-7.40317,6.447,7.32833,1000
7723,-7.40315,6.4459,7.32723,1000
7724,-7.40313,6.4448,7.32613,1000
7725,-7.4031,6.44371,7.32503,1000
7726,-7.40308,6.44262,7.32394,1000
7727,-7.40306,6.44153,7.32285,1000
7728,-7.40304,6.44045,7.32176,1000
7729,-7.40302,6.43936,7.32068,1000
7730,-7.403,6.43829,7.31959,1000
7731,-7.40298,6.43721,7.31852,1000
7732,-7.40296,6.43614,7.31744,1000
7733,-7.40294,6.43507,7.31637,1000
7734,-7.40292,6.434,7.3153,1000
7735,-7.4029,6.43294,7.31424,1000
7736,-7.40288,6.43188,7.31317,1000
7737,-7.40286,6.43082,7.31211,1000
7738,-7.40284,6.42977,7.31106,1000
7739,-7.40281,6.42872,7.31,1000
7740,-7.40279,6.42767,7.30895,1000
7741,-7.40277,6.42662,7.30791,1000
7742,-7.40275,6.42558,7.30686,1000
7743,-7.40273,6.42454,7.30582,1000
7744,-7.40271,6.4235,7.30478,1000
7745,-7.40269,6.42247,7.30374,1000
7746,-7.40267,6.42144,7.30271,1000
7747,-7.40265,6.42041,7.30168,1000
7748,-7.40263,6.41939,7.30065,1000
7749,-7.40261,6.41836,7.29963,1000
7750,-7.40259,6.41735,7.29861,1000
7751,-7.40257,6.41633,7.29759,1000
7752,-7.40255,6.41531,7.29657,1000
7753,-7.40253,6.4143,7.29556,1000
7754,-7.40251,6.4133,7.29455,1000
7755,-7.40248,6.41229,7.29354,1000
7756,-7.40246,6.41129,7.29253,1000
7757,-7.40244,6.41029,7.29153,1000
7758,-7.40242,6.40929,7.29053,1000
7759,-7.4024,6.4083,7.28953,1000
7760,-7.40238,6.4073,7.28854,1000
7761,-7.40236,6.40631,7.28755,1000
7762,-7.40234,6.40533,7.28656,1000
7763,-7.40232,6.40434,7.28557,1000
7764,-7.40217,6.40336,7.28457,1000
7765,-7.4018,6.40237,7.28353,1000
7766,-7.40121,6.40134,7.28243,1000
7767,-7.4005,6.40024,7.28125,1000
7768,-7.39979,6.39906,7.27999,1000
7769,-7.39918,6.39781,7.27866,1000
7770,-7.39874,6.39649,7.27729,1000
7771,-7.39847,6.39512,7.27589,1000
7772,-7.39835,6.39373,7.27449,1000
7773,-7.39832,6.39234,7.27309,1000
7774,-7.39834,6.39094,7.2717,1000
7775,-7.39836,6.38956,7.27032,1000
7776,-7.39836,6.38819,7.26894,1000
7777,-7.39834,6.38682,7.26757,1000
7778,-7.39829,6.38546,7.26621,1000
7779,-7.39823,6.3841,7.26484,1000
7780,-7.39816,6.38273,7.26347,1000
7781,-7.39809,6.38137,7.2621,1000
7782,-7.39803,6.38001,7.26073,1000
7783,-7.39797,6.37864,7.25935,1000
7784,-7.39792,6.37728,7.25798,1000
7785,-7.39788,6.37592,7.25662,1000
7786,-7.39784,6.37456,7.25525,1000
7787,-7.3978,6.3732,7.25389,1000
7788,-7.39776,6.37184,7.25253,1000
7789,-7.39773,6.37049,7.25117,1000
7790,-7.39769,6.36914,7.24981,1000
7791,-7.39765,6.36779,7.24846,1000
7792,-7.39761,6.36644,7.24711,1000
7793,-7.39757,6.3651,7.24576,1000
7794,-7.39754,6.36376,7.24442,1000
7795,-7.3975,6.36242,7.24307,1000
7796,-7.39746,6.36108,7.24173,1000
7797,-7.39743,6.35975,7.24039,1000
7798,-7.39739,6.35842,7.23906,1000
7799,-7.39736,6.35709,7.23773,1000
7800,-7.39732,6.35576,7.2364,1000
7801,-7.39729,6.35444,7.23507,1000
7802,-7.39726,6.35312,7.23375,1000
7803,-7.39722,6.3518,7.23243,1000
7804,-7.39719,6.35049,7.23111,1000
7805,-7.39715,6.34918,7.22979,1000
7806,-7.39712,6.34787,7.22848,1000
7807,-7.39709,6.34656,7.22717,1000
7808,-7.39705,6.34526,7.22586,1000
7809,-7.39699,6.34396,7.22455,1000
7810,-7.39691,6.34266,7.22324,1000
7811,-7.3968,6.34135,7.22192,1000
7812,-7.39668,6.34004,7.2206,1000
7813,-7.39657,6.33872,7.21927,1000
7814,-7.39647,6.3374,7.21793,1000
7815,-7.39639,6.33607,7.21659,1000
7816,-7.39634,6.33474,7.21525,1000
7817,-7.3963,6.33341,7.21392,1000
7818,-7.39626,6.33208,7.21259,1000
7819,-7.39623,6.33075,7.21126,1000
7820,-7.3962,6.32943,7.20993,1000
7821,-7.39617,6.32811,7.20861,1000
7822,-7.39614,6.32679,7.20729,1000
7823,-7.3961,6.32548,7.20597,1000
7824,-7.39606,6.32417,7.20465,1000
7825,-7.39602,6.32286,7.20334,1000
7826,-7.39599,6.32155,7.20203,1000
7827,-7.39595,6.32025,7.20072,1000
7828,-7.39591,6.31894,7.19941,1000
7829,-7.39587,6.31764,7.19811,1000
7830,-7.39584,6.31635,7.1968,1000
7831,-7.3958,6.31505,7.1955,1000
7832,-7.39576,6.31376,7.1942,1000
7833,-7.39572,6.31247,7.19291,1000
7834,-7.39568,6.31118,7.19162,1000
7835,-7.39565,6.30989,7.19032,1000
7836,-7.39561,6.30861,7.18903,1000
7837,-7.39558,6.30732,7.18775,1000
7838,-7.39554,6.30604,7.18646,1000
7839,-7.39551,6.30477,7.18518,1000
7840,-7.39547,6.30349,7.1839,1000
7841,-7.39544,6.30222,7.18263,1000
7842,-7.39541,6.30095,7.18136,1000
7843,-7.39537,6.29968,7.18008,1000
7844,-7.39534,6.29842,7.17882,1000
7845,-7.3953,6.29716,7.17755,1000
7846,-7.39527,6.2959,7.17629,1000
7847,-7.39524,6.29464,7.17503,1000
7848,-7.3952,6.29339,7.17377,1000
7849,-7.39517,6.29213,7.17251,1000
7850,-7.39514,6.29088,7.17126,1000
7851,-7.3951,6.28964,7.17001,1000
7852,-7.39507,6.28839,7.16876,1000
7853,-7.39504,6.28715,7.16751,1000
7854,-7.395,6.28591,7.16627,1000
7855,-7.39497,6.28468,7.16503,1000
7856,-7.39494,6.28344,7.16379,1000
7857,-7.3949,6.28221,7.16256,1000
7858,-7.39487,6.28098,7.16132,1000
7859,-7.39484,6.27975,7.16009,1000
7860,-7.39481,6.27853,7.15886,1000
7861,-7.39477,6.27731,7.15764,1000
7862,-7.39474,6.27609,7.15641,1000
7863,-7.39471,6.27487,7.15519,1000
7864,-7.39467,6.27365,7.15397,1000
7865,-7.39464,6.27244,7.15276,1000
7866,-7.39461,6.27123,7.15154,1000
7867,-7.39458,6.27002,7.15033,1000
7868,-7.39454,6.26882,7.14912,1000
7869,-7.39451,6.26762,7.14791,1000
7870,-7.39448,6.26641,7.14671,1000
7871,-7.39445,6.26522,7.14551,1000
7872,-7.39441,6.26402,7.14431,1000
7873,-7.39438,6.26283,7.14311,1000
7874,-7.39435,6.26164,7.14192,1000
7875,-7.39431,6.26045,7.14072,1000
7876,-7.39428,6.25926,7.13953,1000
7877,-7.39425,6.25808,7.13834,1000
7878,-7.39422,6.25689,7.13716,1000
7879,-7.39418,6.25571,7.13597,1000
7880,-7.39415,6.25454,7.13479,1000
7881,-7.39412,6.25336,7.13361,1000
7882,-7.39409,6.25219,7.13244,1000
7883,-7.39405,6.25102,7.13126,1000
7884,-7.39402,6.24985,7.13009,1000
7885,-7.39399,6.24868,7.12892,1000
7886,-7.39396,6.24752,7.12775,1000
7887,-7.39393,6.24635,7.12658,1000
7888,-7.39389,6.24519,7.12542,1000
7889,-7.39386,6.24404,7.12426,1000
7890,-7.39383,6.24288,7.1231,1000
7891,-7.3938,6.24173,7.12194,1000
7892,-7.39377,6.24058,7.12079,1000
7893,-7.39374,6.23943,7.11964,1000
7894,-7.39371,6.23828,7.11849,1000
7895,-7.39368,6.23714,7.11734,1000
7896,-7.39365,6.236,7.11619,1000
7897,-7.39362,6.23486,7.11505,1000
7898,-7.39359,6.23372,7.11391,1000
7899,-7.39356,6.23259,7.11277,1000
7900,-7.39353,6.23146,7.11164,1000
7901,-7.3935,6.23033,7.1105,1000
7902,-7.39346,6.2292,7.10937,1000
7903,-7.39343,6.22807,7.10824,1000
7904,-7.3934,6.22695,7.10711,1000
7905,-7.39337,6.22583,7.10599,1000
7906,-7.39334,6.22471,7.10487,1000
7907,-7.39331,6.22359,7.10375,1000
7908,-7.39327,6.22247,7.10263,1000
7909,-7.39324,6.22136,7.10151,1000
7910,-7.39321,6.22025,7.10039,1000
7911,-7.39318,6.21914,7.09928,1000
7912,-7.39315,6.21803,7.09817,1000
7913,-7.39312,6.21693,7.09706,1000
7914,-7.39309,6.21583,7.09596,1000
7915,-7.39306,6.21472,7.09485,1000
7916,-7.39302,6.21363,7.09375,1000
7917,-7.39299,6.21253,7.09265,1000
7918,-7.39296,6.21143,7.09155,1000
7919,-7.39293,6.21034,7.09045,1000
7920,-7.3929,6.20925,7.08936,1000
7921,-7.39287,6.20816,7.08826,1000
7922,-7.39284,6.20707,7.08717,1000
7923,-7.39281,6.20599,7.08609,1000
7924,-7.39278,6.20491,7.085,1000
7925,-7.39275,6.20383,7.08391,1000
7926,-7.39271,6.20275,7.08283,1000
7927,-7.39268,6.20167,7.08175,1000
7928,-7.39265,6.20059,7.08067,1000
7929,-7.39262,6.19952,7.07959,1000
7930,-7.39259,6.19845,7.07852,1000
7931,-7.39256,6.19738,7.07745,1000
7932,-7.39253,6.19631,7.07637,1000
7933,-7.3925,6.19525,7.07531,1000
7934,-7.39247,6.19418,7.07424,1000
7935,-7.39244,6.19312,7.07317,1000
7936,-7.39241,6.19206,7.07211,1000
7937,-7.39238,6.191,7.07105,1000
7938,-7.39235,6.18995,7.06999,1000
7939,-7.39232,6.18889,7.06893,1000
7940,-7.39229,6.18784,7.06787,1000
7941,-7.39226,6.18679,7.06682,1000
7942,-7.39223,6.18574,7.06577,1000
7943,-7.3922,6.18469,7.06472,1000
7944,-7.39217,6.18365,7.06367,1000
7945,-7.39214,6.1826,7.06262,1000
7946,-7.3921,6.18156,7.06157,1000
7947,-7.39207,6.18052,7.06053,1000
7948,-7.39204,6.17949,7.05949,1000
7949,-7.39201,6.17845,7.05845,1000
7950,-7.39198,6.17741,7.05741,1000
7951,-7.39195,6.17638,7.05638,1000
7952,-7.39192,6.17535,7.05534,1000
7953,-7.39189,6.17432,7.05431,1000
7954,-7.39186,6.1733,7.05328,1000
7955,-7.39183,6.17227,7.05225,1000
7956,-7.3918,6.17125,7.05122,1000
7957,-7.39177,6.17023,7.0502,1000
7958,-7.39174,6.16921,7.04917,1000
7959,-7.39171,6.16819,7.04815,1000
7960,-7.39168,6.16717,7.04713,1000
7961,-7.39165,6.16616,7.04611,1000
7962,-7.39162,6.16514,7.0451,1000
7963,-7.39159,6.16413,7.04408,1000
7964,-7.39156,6.16312,7.04307,1000
7965,-7.39153,6.16211,7.04206,1000
7966,-7.3915,6.16111,7.04105,1000
7967,-7.39147,6.1601,7.04004,1000
7968,-7.39144,6.1591,7.03903,1000
7969,-7.39142,6.1581,7.03803,1000
7970,-7.39139,6.1571,7.03703,1000
7971,-7.39136,6.1561,7.03603,1000
7972,-7.39133,6.15511,7.03503,1000
7973,-7.3913,6.15411,7.03403,1000
7974,-7.39127,6.15312,7.03303,1000
7975,-7.39124,6.15213,7.03204,1000
7976,-7.39121,6.15114,7.03104,1000
7977,-7.39118,6.15015,7.03005,1000
7978,-7.39115,6.14916,7.02906,1000
7979,-7.39112,6.14818,7.02808,1000
7980,-7.39109,6.1472,7.02709,1000
7981,-7.39106,6.14622,7.0261,1000
7982,-7.39103,6.14524,7.02512,1000
7983,-7.391,6.14426,7.02414,1000
7984,-7.39097,6.14328,7.02316,1000
7985,-7.39094,6.14231,7.02218,1000
7986,-7.39091,6.14133,7.0212,1000
7987,-7.39089,6.14036,7.02023,1000
7988,-7.39086,6.13939,7.01926,1000
7989,-7.39083,6.13842,7.01828,1000
7990,-7.3908,6.13746,7.01731,1000
7991,-7.39077,6.13649,7.01635,1000
7992,-7.39074,6.13553,7.01538,1000
7993,-7.39071,6.13457,7.01441,1000
7994,-7.39068,6.13361,7.01345,1000
7995,-7.39065,6.13265,7.01249,1000
7996,-7.39062,6.13169,7.01153,1000
7997,-7.39059,6.13073,7.01057,1000
7998,-7.39057,6.12978,7.00961,1000
7999,-7.39054,6.12883,7.00865,1000
8000,-7.39051,6.12787,7.0077,1000
8001,-7.39048,6.12692,7.00674,1000
8002,-7.39045,6.12598,7.00579,1000
8003,-7.39042,6.12503,7.00484,1000
8004,-7.39039,6.12408,7.00389,1000
8005,-7.39036,6.12314,7.00294,1000
8006,-7.39033,6.1222,7.002,1000
8007,-7.3903,6.12126,7.00105,1000
8008,-7.39028,6.12032,7.00011,1000
8009,-7.39025,6.11938,6.99917,1000
8010,-7.39022,6.11844,6.99823,1000
8011,-7.39019,6.11751,6.99729,1000
8012,-7.39016,6.11657,6.99635,1000
8013,-7.39013,6.11564,6.99542,1000
8014,-7.3901,6.11471,6.99449,1000
8015,-7.39008,6.11378,6.99355,1000
8016,-7.39005,6.11285,6.99262,1000
8017,-7.39002,6.11193,6.99169,1000
8018,-7.38999,6.111,6.99076,1000
8019,-7.38996,6.11008,6.98984,1000
8020,-7.38993,6.10916,6.98891,1000
8021,-7.38991,6.10824,6.98799,1000
8022,-7.38988,6.10732,6.98707,1000
8023,-7.38985,6.1064,6.98614,1000
8024,-7.38982,6.10548,6.98522,1000
8025,-7.38979,6.10457,6.98431,1000
8026,-7.38976,6.10366,6.98339,1000
8027,-7.38974,6.10274,6.98247,1000
8028,-7.38971,6.10183,6.98156,1000
8029,-7.38968,6.10092,6.98065,1000
8030,-4.09509,8.2904,8.77791,-1000
8031,0.385499,10.0922,10.0463,-1000
8032,4.56606,11.3643,10.8207,-1000
8033,7.6972,12.1411,11.2248,-1000
8034,9.61763,12.5466,11.4017,-1000
8035,10.5208,12.7241,11.4716,-1000
8036,10.7416,12.7943,11.5155,-1000
8037,10.6092,12.8384,11.5754,-1000
8038,10.3709,12.8984,11.6638,-1000
8039,10.1727,12.9871,11.7761,-1000
8040,10.0733,13.0998,11.9006,-1000
8041,10.0736,13.2248,12.0256,-1000
8042,10.1455,13.3502,12.1424,-1000
8043,10.2537,13.4675,12.2468,-1000
8044,10.3686,13.5723,12.3379,-1000
8045,10.4713,13.6637,12.4171,-1000
8046,10.5537,13.7432,12.4868,-1000
8047,10.6152,13.8132,12.5495,-1000
8048,10.6596,13.8761,12.6071,-1000
8049,10.6922,13.9339,12.661,-1000
8050,10.7177,13.988,12.7121,-1000
8051,10.7397,14.0393,12.7608,-1000
8052,10.7602,14.0881,12.8072,-1000
8053,10.7801,14.1347,12.8514,-1000
8054,10.7996,14.1791,12.8935,-1000
8055,10.8184,14.2214,12.9335,-1000
8056,10.8363,14.2615,12.9715,-1000
8057,10.8529,14.2997,13.0077,-1000
8058,10.8683,14.336,13.0422,-1000
8059,10.8823,14.3707,13.0752,-1000
8060,10.8952,14.4038,13.1067,-1000
8061,10.9069,14.4355,13.137,-1000
8062,10.9178,14.4659,13.1661,-1000
8063,10.9279,14.4951,13.1942,-1000
8064,10.9373,14.5233,13.2212,-1000
8065,10.9461,14.5504,13.2473,-1000
8066,10.9544,14.5766,13.2725,-1000
8067,10.9623,14.6019,13.2968,-1000
8068,10.9697,14.6263,13.3204,-1000
8069,10.9768,14.65,13.3432,-1000
8070,10.9834,14.6729,13.3653,-1000
8071,10.9897,14.6951,13.3868,-1000
8072,10.9956,14.7167,13.4077,-1000
8073,11.0013,14.7376,13.4279,-1000
8074,11.0067,14.7579,13.4476,-1000
8075,11.0119,14.7777,13.4667,-1000
8076,11.0168,14.7969,13.4854,-1000
8077,11.0214,14.8156,13.5036,-1000
8078,11.0259,14.8339,13.5213,-1000
8079,11.0301,14.8517,13.5386,-1000
8080,11.0343,14.869,13.5554,-1000
8081,11.0382,14.886,13.5719,-1000
8082,11.042,14.9025,13.5879,-1000
8083,11.0456,14.9186,13.6037,-1000
8084,11.0491,14.9344,13.619,-1000
8085,11.0524,14.9498,13.634,-1000
8086,11.0556,14.9649,13.6488,-1000
8087,11.0587,14.9797,13.6631,-1000
8088,11.0617,14.9941,13.6772,-1000
8089,11.0647,15.0083,13.691,-1000
8090,11.0675,15.0221,13.7046,-1000
8091,11.0701,15.0357,13.7178,-1000
8092,11.0731,15.049,13.7308,-1000
8093,11.0784,15.062,13.7432,-1000
8094,11.0871,15.0745,13.7546,-1000
8095,11.0988,15.0859,13.7646,-1000
8096,11.1119,15.096,13.7732,-1000
8097,11.1244,15.1046,13.7802,-1000
8098,11.1347,15.1117,13.7861,-1000
8099,11.1421,15.1176,13.7912,-1000
8100,11.1466,15.1226,13.7957,-1000
8101,11.1488,15.1272,13.7999,-1000
8102,11.1495,15.1315,13.8041,-1000
8103,11.1496,15.1357,13.8084,-1000
8104,11.1496,15.1399,13.8126,-1000
8105,11.15,15.1442,13.8168,-1000
8106,11.1507,15.1484,13.8209,-1000
8107,11.1518,15.1525,13.8249,-1000
8108,11.153,15.1566,13.8288,-1000
8109,11.1544,15.1605,13.8326,-1000
8110,11.1557,15.1642,13.8362,-1000
8111,11.1568,15.1679,13.8397,-1000
8112,11.1579,15.1714,13.843,-1000
8113,11.1587,15.1747,13.8463,-1000
8114,11.1595,15.178,13.8495,-1000
8115,11.1602,15.1813,13.8527,-1000
8116,11.1609,15.1844,13.8557,-1000
8117,11.1615,15.1875,13.8587,-1000
8118,11.1621,15.1905,13.8617,-1000
8119,11.1628,15.1935,13.8646,-1000
8120,11.1633,15.1964,13.8674,-1000
8121,11.1639,15.1992,13.8702,-1000
8122,11.1645,15.202,13.8729,-1000
8123,11.165,15.2047,13.8755,-1000
8124,11.1655,15.2074,13.8781,-1000
8125,11.166,15.21,13.8807,-1000
8126,11.1665,15.2126,13.8832,-1000
8127,11.167,15.2151,13.8857,-1000
8128,11.1674,15.2176,13.8881,-1000
8129,11.1678,15.22,13.8905,-1000
8130,11.1683,15.2224,13.8928,-1000
8131,11.1687,15.2248,13.8952,-1000
8132,11.1691,15.2271,13.8974,-1000
8133,11.1695,15.2294,13.8997,-1000
8134,11.1698,15.2316,13.9019,-1000
8135,11.1702,15.2338,13.904,-1000
8136,11.1706,15.236,13.9061,-1000
8137,11.1709,15.2381,13.9082,-1000
8138,11.1713,15.2402,13.9103,-1000
8139,11.1716,15.2423,13.9123,-1000
8140,11.1719,15.2443,13.9143,-1000
8141,11.1722,15.2463,13.9163,-1000
8142,11.1726,15.2483,13.9183,-1000
8143,11.1729,15.2503,13.9202,-1000
8144,11.1732,15.2522,13.9221,-1000
8145,11.1734,15.2541,13.9239,-1000
8146,11.1736,15.256,13.9258,-1000
8147,11.1736,15.2578,13.9276,-1000
8148,11.1735,15.2597,13.9295,-1000
8149,11.1734,15.2616,13.9314,-1000
8150,11.1733,15.2635,13.9333,-1000
8151,11.1732,15.2654,13.9353,-1000
8152,11.1733,15.2673,13.9372,-1000
8153,11.1735,15.2693,13.9391,-1000
8154,11.1737,15.2712,13.941,-1000
8155,11.174,15.2731,13.9429,-1000
8156,11.1736,15.275,13.9448,-1000
8157,11.1716,15.2769,13.947,-1000
8158,11.1675,15.2791,13.9497,-1000
8159,11.1619,15.2818,13.953,-1000
8160,11.1559,15.2852,13.9571,-1000
8161,11.1504,15.2893,13.9618,-1000
8162,11.1463,15.294,13.9671,-1000
8163,11.1438,15.2993,13.9727,-1000
8164,11.1428,15.3049,13.9784,-1000
8165,11.1429,15.3107,13.9841,-1000
8166,11.1437,15.3164,13.9898,-1000
8167,11.1448,15.3221,13.9953,-1000
8168,11.1457,15.3277,14.0008,-1000
8169,11.1464,15.3332,14.0062,-1000
8170,11.1469,15.3386,14.0116,-1000
8171,11.1472,15.344,14.0169,-1000
8172,11.1474,15.3494,14.0223,-1000
8173,11.1476,15.3547,14.0277,-1000
8174,11.1478,15.3601,14.033,-1000
8175,11.148,15.3655,14.0384,-1000
8176,11.1483,15.3709,14.0437,-1000
8177,11.1487,15.3762,14.049,-1000
8178,11.1491,15.3816,14.0543,-1000
8179,11.1495,15.3869,14.0596,-1000
8180,11.15,15.3922,14.0648,-1000
8181,11.1504,15.3974,14.07,-1000
8182,11.1508,15.4026,14.0752,-1000
8183,11.1513,15.4078,14.0803,-1000
8184,11.1517,15.413,14.0854,-1000
8185,11.1521,15.4181,14.0905,-1000
8186,11.1525,15.4232,14.0956,-1000
8187,11.1529,15.4283,14.1006,-1000
8188,11.1534,15.4334,14.1056,-1000
8189,11.1538,15.4384,14.1105,-1000
8190,11.1542,15.4434,14.1155,-1000
8191,11.1546,15.4483,14.1204,-1000
8192,11.1551,15.4533,14.1253,-1000
8193,11.1555,15.4582,14.1301,-1000
8194,11.1559,15.463,14.1349,-1000
8195,11.1563,15.4679,14.1397,-1000
8196,11.1567,15.4727,14.1445,-1000
8197,11.1571,15.4775,14.1492,-1000
8198,11.1575,15.4822,14.1539,-1000
8199,11.1579,15.4869,14.1586,-1000
8200,11.1583,15.4916,14.1633,-1000
8201,11.1587,15.4963,14.1679,-1000
8202,11.1591,15.5009,14.1725,-1000
8203,11.1595,15.5056,14.177,-1000
8204,11.1599,15.5101,14.1816,-1000
8205,11.1603,15.5147,14.1861,-1000
8206,11.1607,15.5192,14.1906,-1000
8207,11.1611,15.5237,14.195,-1000
8208,11.1614,15.5282,14.1995,-1000
8209,11.1618,15.5327,14.2039,-1000
8210,11.1622,15.5371,14.2083,-1000
8211,11.1626,15.5415,14.2126,-1000
8212,11.1629,15.5459,14.2169,-1000
8213,11.1633,15.5502,14.2212,-1000
8214,11.1637,15.5545,14.2255,-1000
8215,11.164,15.5588,14.2298,-1000
8216,11.1644,15.5631,14.234,-1000
8217,11.1647,15.5674,14.2382,-1000
8218,11.1651,15.5716,14.2424,-1000
8219,11.1654,15.5758,14.2466,-1000
8220,11.1658,15.58,14.2507,-1000
8221,11.1661,15.5841,14.2548,-1000
8222,11.1664,15.5883,14.2589,-1000
8223,11.1667,15.5924,14.263,-1000
8224,11.167,15.5965,14.267,-1000
8225,11.1673,15.6005,14.2711,-1000
8226,11.1676,15.6046,14.2751,-1000
8227,11.1679,15.6086,14.2791,-1000
8228,11.1682,15.6126,14.2831,-1000
8229,11.1686,15.6166,14.287,-1000
8230,11.1689,15.6206,14.291,-1000
8231,11.1692,15.6246,14.2949,-1000
8232,11.1695,15.6285,14.2988,-1000
8233,11.1699,15.6324,14.3027,-1000
8234,11.1702,15.6363,14.3065,-1000
8235,11.1705,15.6402,14.3103,-1000
8236,11.1708,15.644,14.3142,-1000
8237,11.1711,15.6478,14.3179,-1000
