n,g_data[n],q_lntts[n],q_time[n]
7900,4.4881,-3.66532,28440000
7901,4.48814,-3.66519,28443600
7902,4.48819,-3.66507,28447200
7903,4.48824,-3.66494,28450800
7904,4.48828,-3.66481,28454400
7905,4.48833,-3.66469,28458000
7906,4.48837,-3.66456,28461600
7907,4.48842,-3.66443,28465200
7908,4.48846,-3.66431,28468800
7909,4.48851,-3.66418,28472400
7910,4.48855,-3.66405,28476000
7911,4.4886,-3.66393,28479600
7912,4.48864,-3.6638,28483200
7913,4.48869,-3.66367,28486800
7914,4.48874,-3.66355,28490400
7915,4.48878,-3.66342,28494000
7916,4.48883,-3.6633,28497600
7917,4.48887,-3.66317,28501200
7918,4.48892,-3.66304,28504800
7919,4.48896,-3.66292,28508400
7920,4.48901,-3.66279,28512000
7921,4.48905,-3.66266,28515600
7922,4.4891,-3.66254,28519200
7923,4.48914,-3.66241,28522800
7924,4.48919,-3.66229,28526400
7925,4.48923,-3.66216,28530000
7926,4.48928,-3.66203,28533600
7927,4.48933,-3.66191,28537200
7928,4.48937,-3.66178,28540800
7929,4.48942,-3.66166,28544400
7930,4.48946,-3.66153,28548000
7931,4.48951,-3.6614,28551600
7932,4.48955,-3.66128,28555200
7933,4.4896,-3.66115,28558800
7934,4.48964,-3.66102,28562400
7935,4.48969,-3.6609,28566000
7936,4.48973,-3.66077,28569600
7937,4.48978,-3.66065,28573200
7938,4.48982,-3.66052,28576800
7939,4.48987,-3.66039,28580400
7940,4.48991,-3.66027,28584000
7941,4.48996,-3.66014,28587600
7942,4.49,-3.66002,28591200
7943,4.49005,-3.65989,28594800
7944,4.4901,-3.65977,28598400
7945,4.49014,-3.65964,28602000
7946,4.49019,-3.65951,28605600
7947,4.49023,-3.65939,28609200
7948,4.49028,-3.65926,28612800
7949,4.49032,-3.65914,28616400
7950,4.49037,-3.65901,28620000
7951,4.49041,-3.65888,28623600
7952,4.49046,-3.65876,28627200
7953,4.4905,-3.65863,28630800
7954,4.49055,-3.65851,28634400
7955,4.49059,-3.65838,28638000
7956,4.49064,-3.65826,28641600
7957,4.49068,-3.65813,28645200
7958,4.49073,-3.658,28648800
7959,4.49077,-3.65788,28652400
7960,4.49082,-3.65775,28656000
7961,4.49086,-3.65763,28659600
7962,4.49091,-3.6575,28663200
7963,4.49095,-3.65738,28666800
7964,4.491,-3.65725,28670400
7965,4.49104,-3.65713,28674000
7966,4.49109,-3.657,28677600
7967,4.49113,-3.65687,28681200
7968,4.49118,-3.65675,28684800
7969,4.49122,-3.65662,28688400
7970,4.49127,-3.6565,28692000
7971,4.49131,-3.65637,28695600
7972,4.49136,-3.65625,28699200
7973,4.4914,-3.65612,28702800
7974,4.49145,-3.656,28706400
7975,4.49149,-3.65587,28710000
7976,4.49154,-3.65574,28713600
7977,4.49158,-3.65562,28717200
7978,4.49163,-3.65549,28720800
7979,4.49167,-3.65537,28724400
7980,4.49172,-3.65524,28728000
7981,4.49176,-3.65512,28731600
7982,4.49181,-3.65499,28735200
7983,4.49185,-3.65487,28738800
7984,4.4919,-3.65474,28742400
7985,4.49194,-3.65462,28746000
7986,4.49199,-3.65449,28749600
7987,4.49203,-3.65437,28753200
7988,4.49208,-3.65424,28756800
7989,4.49212,-3.65412,28760400
7990,4.49217,-3.65399,28764000
7991,4.49221,-3.65387,28767600
7992,4.49226,-3.65374,28771200
7993,4.4923,-3.65362,28774800
7994,4.49235,-3.65349,28778400
7995,4.49239,-3.65337,28782000
7996,4.49244,-3.65324,28785600
7997,4.49248,-3.65312,28789200
7998,4.49253,-3.65299,28792800
7999,4.49257,-3.65287,28796400
8000,4.49262,-3.65274,28800000
8001,4.49266,-3.65262,28803600
8002,4.49271,-3.65249,28807200
8003,4.49275,-3.65237,28810800
8004,4.4928,-3.65224,28814400
8005,4.49284,-3.65212,28818000
8006,4.49289,-3.65199,28821600
8007,4.49293,-3.65187,28825200
8008,4.49298,-3.65174,28828800
8009,4.49302,-3.65162,28832400
8010,4.49307,-3.65149,28836000
8011,4.49311,-3.65137,28839600
8012,4.49316,-3.65124,28843200
8013,4.4932,-3.65112,28846800
8014,4.49325,-3.65099,28850400
8015,4.49329,-3.65087,28854000
8016,4.49334,-3.65074,28857600
8017,4.49338,-3.65062,28861200
8018,4.49343,-3.65049,28864800
8019,4.49347,-3.65037,28868400
8020,4.49352,-3.65024,28872000
8021,4.49356,-3.65012,28875600
8022,4.49361,-3.64999,28879200
8023,4.49365,-3.64987,28882800
8024,4.4937,-3.64974,28886400
8025,4.49374,-3.64962,28890000
8026,4.49378,-3.6495,28893600
8027,4.49383,-3.64937,28897200
8028,4.49387,-3.64925,28900800
8029,4.49392,-3.64912,28904400
8030,4.49396,-3.649,28908000
8031,4.49401,-3.64887,28911600
8032,4.49405,-3.64875,28915200
8033,4.4941,-3.64862,28918800
8034,4.49414,-3.6485,28922400
8035,4.49419,-3.64837,28926000
8036,4.49423,-3.64825,28929600
8037,4.49428,-3.64813,28933200
8038,4.49432,-3.648,28936800
8039,4.49437,-3.64788,28940400
8040,4.49441,-3.64775,28944000
8041,4.49446,-3.64763,28947600
8042,4.4945,-3.6475,28951200
8043,4.49455,-3.64738,28954800
8044,4.49459,-3.64726,28958400
8045,4.49463,-3.64713,28962000
8046,4.49468,-3.64701,28965600
8047,4.49472,-3.64688,28969200
8048,4.49477,-3.64676,28972800
8049,4.49481,-3.64663,28976400
8050,4.49486,-3.64651,28980000
8051,4.4949,-3.64639,28983600
8052,4.49495,-3.64626,28987200
8053,4.49499,-3.64614,28990800
8054,4.49504,-3.64601,28994400
8055,4.49508,-3.64589,28998000
8056,4.49513,-3.64576,29001600
8057,4.49517,-3.64564,29005200
8058,4.49521,-3.64552,29008800
8059,4.49526,-3.64539,29012400
8060,4.4953,-3.64527,29016000
8061,4.49535,-3.64514,29019600
8062,4.49539,-3.64502,29023200
8063,4.49544,-3.6449,29026800
8064,4.49548,-3.64477,29030400
8065,4.49553,-3.64465,29034000
8066,4.49557,-3.64452,29037600
8067,4.49562,-3.6444,29041200
8068,4.49566,-3.64428,29044800
8069,4.4957,-3.64415,29048400
8070,4.49575,-3.64403,29052000
8071,4.49579,-3.6439,29055600
8072,4.49584,-3.64378,29059200
8073,4.49588,-3.64366,29062800
8074,4.49593,-3.64353,29066400
8075,4.49597,-3.64341,29070000
8076,4.49602,-3.64329,29073600
8077,4.49606,-3.64316,29077200
8078,4.49611,-3.64304,29080800
8079,4.49615,-3.64291,29084400
8080,4.49619,-3.64279,29088000
8081,4.49624,-3.64267,29091600
8082,4.49628,-3.64254,29095200
8083,4.49633,-3.64242,29098800
8084,4.49637,-3.6423,29102400
8085,4.49642,-3.64217,29106000
8086,4.49646,-3.64205,29109600
8087,4.49651,-3.64192,29113200
8088,4.49655,-3.6418,29116800
8089,4.49659,-3.64168,29120400
8090,4.49664,-3.64155,29124000
8091,4.49668,-3.64143,29127600
8092,4.49673,-3.64131,29131200
8093,4.49677,-3.64118,29134800
8094,4.49682,-3.64106,29138400
8095,4.49686,-3.64094,29142000
8096,4.49691,-3.64081,29145600
8097,4.49695,-3.64069,29149200
8098,4.49699,-3.64056,29152800
8099,4.49704,-3.64044,29156400
8100,4.49708,-3.64032,29160000
8101,4.49713,-3.64019,29163600
8102,4.49717,-3.64007,29167200
8103,4.49722,-3.63995,29170800
8104,4.49726,-3.63982,29174400
8105,4.4973,-3.6397,29178000
8106,4.49735,-3.63958,29181600
8107,4.49739,-3.63945,29185200
8108,4.49744,-3.63933,29188800
8109,4.49748,-3.63921,29192400
8110,4.49753,-3.63908,29196000
8111,4.49757,-3.63896,29199600
8112,4.49761,-3.63884,29203200
8113,4.49766,-3.63871,29206800
8114,4.4977,-3.63859,29210400
8115,4.49775,-3.63847,29214000
8116,4.49779,-3.63834,29217600
8117,4.49784,-3.63822,29221200
8118,4.49788,-3.6381,29224800
8119,4.49792,-3.63797,29228400
8120,4.49797,-3.63785,29232000
8121,4.49801,-3.63773,29235600
8122,4.49806,-3.63761,29239200
8123,4.4981,-3.63748,29242800
8124,4.49815,-3.63736,29246400
8125,4.49819,-3.63724,29250000
8126,4.49823,-3.63711,29253600
8127,4.49828,-3.63699,29257200
8128,4.49832,-3.63687,29260800
8129,4.49837,-3.63674,29264400
8130,4.49841,-3.63662,29268000
8131,4.49846,-3.6365,29271600
8132,4.4985,-3.63638,29275200
8133,4.49854,-3.63625,29278800
8134,4.49859,-3.63613,29282400
8135,4.49863,-3.63601,29286000
8136,4.49868,-3.63588,29289600
8137,4.49872,-3.63576,29293200
8138,4.49876,-3.63564,29296800
8139,4.49881,-3.63551,29300400
8140,4.49885,-3.63539,29304000
8141,4.4989,-3.63527,29307600
8142,4.49894,-3.63515,29311200
8143,4.49898,-3.63502,29314800
8144,4.49903,-3.6349,29318400
8145,4.49907,-3.63478,29322000
8146,4.49912,-3.63465,29325600
8147,4.49916,-3.63453,29329200
8148,4.49921,-3.63441,29332800
8149,4.49925,-3.63429,29336400
8150,4.49929,-3.63416,29340000
8151,4.49934,-3.63404,29343600
8152,4.49938,-3.63392,29347200
8153,4.49943,-3.6338,29350800
8154,4.49947,-3.63367,29354400
8155,4.49951,-3.63355,29358000
8156,4.49956,-3.63343,29361600
8157,4.4996,-3.63331,29365200
8158,4.49965,-3.63318,29368800
8159,4.49969,-3.63306,29372400
8160,4.49973,-3.63294,29376000
8161,4.49978,-3.63282,29379600
8162,4.49982,-3.63269,29383200
8163,4.49987,-3.63257,29386800
8164,4.49991,-3.63245,29390400
8165,4.49995,-3.63233,29394000
8166,4.5,-3.6322,29397600
8167,4.50004,-3.63208,29401200
8168,4.50009,-3.63196,29404800
8169,4.50013,-3.63184,29408400
8170,4.50017,-3.63171,29412000
8171,4.50022,-3.63159,29415600
8172,4.50026,-3.63147,29419200
8173,4.50031,-3.63135,29422800
8174,4.50035,-3.63122,29426400
8175,4.50039,-3.6311,29430000
8176,4.50044,-3.63098,29433600
8177,4.50048,-3.63086,29437200
8178,4.50053,-3.63073,29440800
8179,4.50057,-3.63061,29444400
8180,4.50061,-3.63049,29448000
8181,4.50066,-3.63037,29451600
8182,4.5007,-3.63025,29455200
8183,4.50075,-3.63012,29458800
8184,4.50079,-3.63,29462400
8185,4.50083,-3.62988,29466000
8186,4.50088,-3.62976,29469600
8187,4.50092,-3.62963,29473200
8188,4.50097,-3.62951,29476800
8189,4.50101,-3.62939,29480400
8190,4.50105,-3.62927,29484000
8191,4.5011,-3.62915,29487600
8192,4.50114,-3.62902,29491200
8193,4.50118,-3.6289,29494800
8194,4.50123,-3.62878,29498400
8195,4.50127,-3.62866,29502000
8196,4.50132,-3.62854,29505600
8197,4.50136,-3.62841,29509200
8198,4.5014,-3.62829,29512800
8199,4.50145,-3.62817,29516400
8200,4.50149,-3.62805,29520000
8201,4.50154,-3.62793,29523600
8202,4.50158,-3.6278,29527200
8203,4.50162,-3.62768,29530800
8204,4.50167,-3.62756,29534400
8205,4.50171,-3.62744,29538000
8206,4.50175,-3.62732,29541600
8207,4.5018,-3.62719,29545200
8208,4.50184,-3.62707,29548800
8209,4.50189,-3.62695,29552400
8210,4.50193,-3.62683,29556000
8211,4.50197,-3.62671,29559600
8212,4.50202,-3.62659,29563200
8213,4.50206,-3.62646,29566800
8214,4.5021,-3.62634,29570400
8215,4.50215,-3.62622,29574000
8216,4.50219,-3.6261,29577600
8217,4.50224,-3.62598,29581200
8218,4.50228,-3.62586,29584800
8219,4.50232,-3.62573,29588400
8220,4.50237,-3.62561,29592000
8221,4.50241,-3.62549,29595600
8222,4.50245,-3.62537,29599200
8223,4.5025,-3.62525,29602800
8224,4.50254,-3.62513,29606400
8225,4.50258,-3.625,29610000
8226,4.50263,-3.62488,29613600
8227,4.50267,-3.62476,29617200
8228,4.50272,-3.62464,29620800
8229,4.50276,-3.62452,29624400
8230,4.5028,-3.6244,29628000
8231,4.50285,-3.62427,29631600
8232,4.50289,-3.62415,29635200
8233,4.50293,-3.62403,29638800
8234,4.50298,-3.62391,29642400
8235,4.50302,-3.62379,29646000
8236,4.50307,-3.62367,29649600
8237,4.50311,-3.62355,29653200
8238,4.50315,-3.62342,29656800
8239,4.5032,-3.6233,29660400
8240,4.50324,-3.62318,29664000
8241,4.50328,-3.62306,29667600
8242,4.50333,-3.62294,29671200
8243,4.50337,-3.62282,29674800
8244,4.50341,-3.6227,29678400
8245,4.50346,-3.62257,29682000
8246,4.5035,-3.62245,29685600
8247,4.50354,-3.62233,29689200
8248,4.50359,-3.62221,29692800
8249,4.50363,-3.62209,29696400
8250,4.50368,-3.62197,29700000
8251,4.50372,-3.62185,29703600
8252,4.50376,-3.62173,29707200
8253,4.50381,-3.62161,29710800
8254,4.50385,-3.62148,29714400
8255,4.50389,-3.62136,29718000
8256,4.50394,-3.62124,29721600
8257,4.50398,-3.62112,29725200
8258,4.50402,-3.621,29728800
8259,4.50407,-3.62088,29732400
8260,4.50411,-3.62076,29736000
8261,4.50415,-3.62064,29739600
8262,4.5042,-3.62052,29743200
8263,4.50424,-3.62039,29746800
8264,4.50428,-3.62027,29750400
8265,4.50433,-3.62015,29754000
8266,4.50437,-3.62003,29757600
8267,4.50442,-3.61991,29761200
8268,4.50446,-3.61979,29764800
8269,4.5045,-3.61967,29768400
8270,4.50455,-3.61955,29772000
8271,4.50459,-3.61943,29775600
8272,4.50463,-3.61931,29779200
8273,4.50468,-3.61918,29782800
8274,4.50472,-3.61906,29786400
8275,4.50476,-3.61894,29790000
8276,4.50481,-3.61882,29793600
8277,4.50485,-3.6187,29797200
8278,4.50489,-3.61858,29800800
8279,4.50494,-3.61846,29804400
8280,4.50498,-3.61834,29808000
8281,4.50502,-3.61822,29811600
8282,4.50507,-3.6181,29815200
8283,4.50511,-3.61798,29818800
8284,4.50515,-3.61786,29822400
8285,4.5052,-3.61774,29826000
8286,4.50524,-3.61761,29829600
8287,4.50528,-3.61749,29833200
8288,4.50533,-3.61737,29836800
8289,4.50537,-3.61725,29840400
8290,4.50541,-3.61713,29844000
8291,4.50546,-3.61701,29847600
8292,4.5055,-3.61689,29851200
8293,4.50554,-3.61677,29854800
8294,4.50559,-3.61665,29858400
8295,4.50563,-3.61653,29862000
8296,4.50567,-3.61641,29865600
8297,4.50572,-3.61629,29869200
8298,4.50576,-3.61617,29872800
8299,4.5058,-3.61605,29876400
8300,4.50585,-3.61593,29880000
8301,4.50589,-3.61581,29883600
8302,4.50593,-3.61569,29887200
8303,4.50598,-3.61557,29890800
8304,4.50602,-3.61544,29894400
8305,4.50606,-3.61532,29898000
8306,4.50611,-3.6152,29901600
8307,4.50615,-3.61508,29905200
8308,4.50619,-3.61496,29908800
8309,4.50624,-3.61484,29912400
8310,4.50628,-3.61472,29916000
8311,4.50632,-3.6146,29919600
8312,4.50637,-3.61448,29923200
8313,4.50641,-3.61436,29926800
8314,4.50645,-3.61424,29930400
8315,4.5065,-3.61412,29934000
8316,4.50654,-3.614,29937600
8317,4.50658,-3.61388,29941200
8318,4.50662,-3.61376,29944800
8319,4.50667,-3.61364,29948400
8320,4.50671,-3.61352,29952000
8321,4.50675,-3.6134,29955600
8322,4.5068,-3.61328,29959200
8323,4.50684,-3.61316,29962800
8324,4.50688,-3.61304,29966400
8325,4.50693,-3.61292,29970000
8326,4.50697,-3.6128,29973600
8327,4.50701,-3.61268,29977200
8328,4.50706,-3.61256,29980800
8329,4.5071,-3.61244,29984400
8330,4.50714,-3.61232,29988000
8331,4.50719,-3.6122,29991600
8332,4.50723,-3.61208,29995200
8333,4.50727,-3.61196,29998800
8334,4.50732,-3.61184,30002400
8335,4.50736,-3.61172,30006000
8336,4.5074,-3.6116,30009600
8337,4.50744,-3.61148,30013200
8338,4.50749,-3.61136,30016800
8339,4.50753,-3.61124,30020400
8340,4.50757,-3.61112,30024000
8341,4.50762,-3.611,30027600
8342,4.50766,-3.61088,30031200
8343,4.5077,-3.61076,30034800
8344,4.50775,-3.61064,30038400
8345,4.50779,-3.61052,30042000
8346,4.50783,-3.6104,30045600
8347,4.50788,-3.61028,30049200
8348,4.50792,-3.61016,30052800
8349,4.50796,-3.61004,30056400
8350,4.508,-3.60992,30060000
8351,4.50805,-3.6098,30063600
8352,4.50809,-3.60968,30067200
8353,4.50813,-3.60956,30070800
8354,4.50818,-3.60944,30074400
8355,4.50822,-3.60932,30078000
8356,4.50826,-3.6092,30081600
8357,4.50831,-3.60908,30085200
8358,4.50835,-3.60896,30088800
8359,4.50839,-3.60884,30092400
8360,4.50843,-3.60872,30096000
8361,4.50848,-3.6086,30099600
8362,4.50852,-3.60848,30103200
8363,4.50856,-3.60836,30106800
8364,4.50861,-3.60825,30110400
8365,4.50865,-3.60813,30114000
8366,4.50869,-3.60801,30117600
8367,4.50874,-3.60789,30121200
8368,4.50878,-3.60777,30124800
8369,4.50882,-3.60765,30128400
8370,4.50886,-3.60753,30132000
8371,4.50891,-3.60741,30135600
8372,4.50895,-3.60729,30139200
8373,4.50899,-3.60717,30142800
8374,4.50904,-3.60705,30146400
8375,4.50908,-3.60693,30150000
8376,4.50912,-3.60681,30153600
8377,4.50916,-3.60669,30157200
8378,4.50921,-3.60657,30160800
8379,4.50925,-3.60645,30164400
8380,4.50929,-3.60633,30168000
8381,4.50934,-3.60621,30171600
8382,4.50938,-3.6061,30175200
8383,4.50942,-3.60598,30178800
8384,4.50946,-3.60586,30182400
8385,4.50951,-3.60574,30186000
8386,4.50955,-3.60562,30189600
8387,4.50959,-3.6055,30193200
8388,4.50964,-3.60538,30196800
8389,4.50968,-3.60526,30200400
8390,4.50972,-3.60514,30204000
8391,4.50976,-3.60502,30207600
8392,4.50981,-3.6049,30211200
8393,4.50985,-3.60478,30214800
8394,4.50989,-3.60466,30218400
8395,4.50994,-3.60455,30222000
8396,4.50998,-3.60443,30225600
8397,4.51002,-3.60431,30229200
8398,4.51006,-3.60419,30232800
8399,4.51011,-3.60407,30236400
8400,4.51015,-3.60395,30240000
8401,4.51019,-3.60383,30243600
8402,4.51024,-3.60371,30247200
8403,4.51028,-3.60359,30250800
8404,4.51032,-3.60347,30254400
8405,4.51036,-3.60336,30258000
8406,4.51041,-3.60324,30261600
8407,4.51045,-3.60312,30265200
8408,4.51049,-3.603,30268800
8409,4.51053,-3.60288,30272400
8410,4.51058,-3.60276,30276000
8411,4.51062,-3.60264,30279600
8412,4.51066,-3.60252,30283200
8413,4.51071,-3.6024,30286800
8414,4.51075,-3.60228,30290400
8415,4.51079,-3.60217,30294000
8416,4.51083,-3.60205,30297600
8417,4.51088,-3.60193,30301200
8418,4.51092,-3.60181,30304800
8419,4.51096,-3.60169,30308400
8420,4.511,-3.60157,30312000
8421,4.51105,-3.60145,30315600
8422,4.51109,-3.60133,30319200
8423,4.51113,-3.60122,30322800
8424,4.51117,-3.6011,30326400
8425,4.51122,-3.60098,30330000
8426,4.51126,-3.60086,30333600
8427,4.5113,-3.60074,30337200
8428,4.51135,-3.60062,30340800
8429,4.51139,-3.6005,30344400
8430,4.51143,-3.60039,30348000
8431,4.51147,-3.60027,30351600
8432,4.51152,-3.60015,30355200
8433,4.51156,-3.60003,30358800
8434,4.5116,-3.59991,30362400
8435,4.51164,-3.59979,30366000
8436,4.51169,-3.59967,30369600
8437,4.51173,-3.59956,30373200
8438,4.51177,-3.59944,30376800
8439,4.51181,-3.59932,30380400
8440,4.51186,-3.5992,30384000
8441,4.5119,-3.59908,30387600
8442,4.51194,-3.59896,30391200
8443,4.51198,-3.59884,30394800
8444,4.51203,-3.59873,30398400
8445,4.51207,-3.59861,30402000
8446,4.51211,-3.59849,30405600
8447,4.51215,-3.59837,30409200
8448,4.5122,-3.59825,30412800
8449,4.51224,-3.59813,30416400
8450,4.51228,-3.59802,30420000
8451,4.51232,-3.5979,30423600
8452,4.51237,-3.59778,30427200
8453,4.51241,-3.59766,30430800
8454,4.51245,-3.59754,30434400
8455,4.51249,-3.59742,30438000
8456,4.51254,-3.59731,30441600
8457,4.51258,-3.59719,30445200
8458,4.51262,-3.59707,30448800
8459,4.51266,-3.59695,30452400
8460,4.51271,-3.59683,30456000
8461,4.51275,-3.59671,30459600
8462,4.51279,-3.5966,30463200
8463,4.51283,-3.59648,30466800
8464,4.51288,-3.59636,30470400
8465,4.51292,-3.59624,30474000
8466,4.51296,-3.59612,30477600
8467,4.513,-3.59601,30481200
8468,4.51305,-3.59589,30484800
8469,4.51309,-3.59577,30488400
8470,4.51313,-3.59565,30492000
8471,4.51317,-3.59553,30495600
8472,4.51322,-3.59542,30499200
8473,4.51326,-3.5953,30502800
8474,4.5133,-3.59518,30506400
8475,4.51334,-3.59506,30510000
8476,4.51339,-3.59494,30513600
8477,4.51343,-3.59483,30517200
8478,4.51347,-3.59471,30520800
8479,4.51351,-3.59459,30524400
8480,4.51356,-3.59447,30528000
8481,4.5136,-3.59435,30531600
8482,4.51364,-3.59424,30535200
8483,4.51368,-3.59412,30538800
8484,4.51372,-3.594,30542400
8485,4.51377,-3.59388,30546000
8486,4.51381,-3.59376,30549600
8487,4.51385,-3.59365,30553200
8488,4.51389,-3.59353,30556800
8489,4.51394,-3.59341,30560400
8490,4.51398,-3.59329,30564000
8491,4.51402,-3.59318,30567600
8492,4.51406,-3.59306,30571200
8493,4.51411,-3.59294,30574800
8494,4.51415,-3.59282,30578400
8495,4.51419,-3.5927,30582000
8496,4.51423,-3.59259,30585600
8497,4.51427,-3.59247,30589200
8498,4.51432,-3.59235,30592800
8499,4.51436,-3.59223,30596400
8500,4.5144,-3.59212,30600000
8501,4.51444,-3.592,30603600
8502,4.51449,-3.59188,30607200
8503,4.51453,-3.59176,30610800
8504,4.51457,-3.59165,30614400
8505,4.51461,-3.59153,30618000
8506,4.51466,-3.59141,30621600
8507,4.5147,-3.59129,30625200
8508,4.51474,-3.59118,30628800
8509,4.51478,-3.59106,30632400
8510,4.51482,-3.59094,30636000
8511,4.51487,-3.59082,30639600
8512,4.51491,-3.59071,30643200
8513,4.51495,-3.59059,30646800
8514,4.51499,-3.59047,30650400
8515,4.51504,-3.59035,30654000
8516,4.51508,-3.59024,30657600
8517,4.51512,-3.59012,30661200
8518,4.51516,-3.59,30664800
8519,4.5152,-3.58988,30668400
8520,4.51525,-3.58977,30672000
8521,4.51529,-3.58965,30675600
8522,4.51533,-3.58953,30679200
8523,4.51537,-3.58941,30682800
8524,4.51541,-3.5893,30686400
8525,4.51546,-3.58918,30690000
8526,4.5155,-3.58906,30693600
8527,4.51554,-3.58894,30697200
8528,4.51558,-3.58883,30700800
8529,4.51563,-3.58871,30704400
8530,4.51567,-3.58859,30708000
8531,4.51571,-3.58848,30711600
8532,4.51575,-3.58836,30715200
8533,4.51579,-3.58824,30718800
8534,4.51584,-3.58812,30722400
8535,4.51588,-3.58801,30726000
8536,4.51592,-3.58789,30729600
8537,4.51596,-3.58777,30733200
8538,4.516,-3.58766,30736800
8539,4.51605,-3.58754,30740400
8540,4.51609,-3.58742,30744000
8541,4.51613,-3.5873,30747600
8542,4.51617,-3.58719,30751200
8543,4.51621,-3.58707,30754800
8544,4.51626,-3.58695,30758400
8545,4.5163,-3.58684,30762000
8546,4.51634,-3.58672,30765600
8547,4.51638,-3.5866,30769200
8548,4.51643,-3.58648,30772800
8549,4.51647,-3.58637,30776400
8550,4.51651,-3.58625,30780000
8551,4.51655,-3.58613,30783600
8552,4.51659,-3.58602,30787200
8553,4.51664,-3.5859,30790800
8554,4.51668,-3.58578,30794400
8555,4.51672,-3.58567,30798000
8556,4.51676,-3.58555,30801600
8557,4.5168,-3.58543,30805200
8558,4.51685,-3.58532,30808800
8559,4.51689,-3.5852,30812400
8560,4.51693,-3.58508,30816000
8561,4.51697,-3.58496,30819600
8562,4.51701,-3.58485,30823200
8563,4.51706,-3.58473,30826800
8564,4.5171,-3.58461,30830400
8565,4.51714,-3.5845,30834000
8566,4.51718,-3.58438,30837600
8567,4.51722,-3.58426,30841200
8568,4.51726,-3.58415,30844800
8569,4.51731,-3.58403,30848400
8570,4.51735,-3.58391,30852000
8571,4.51739,-3.5838,30855600
8572,4.51743,-3.58368,30859200
8573,4.51747,-3.58356,30862800
8574,4.51752,-3.58345,30866400
8575,4.51756,-3.58333,30870000
8576,4.5176,-3.58321,30873600
8577,4.51764,-3.5831,30877200
8578,4.51768,-3.58298,30880800
8579,4.51773,-3.58286,30884400
8580,4.51777,-3.58275,30888000
8581,4.51781,-3.58263,30891600
8582,4.51785,-3.58251,30895200
8583,4.51789,-3.5824,30898800
8584,4.51794,-3.58228,30902400
8585,4.51798,-3.58217,30906000
